date,clicks,repository_id
2018-05-20,1273,university_new_mexico
2018-05-21,1665,university_new_mexico
2018-05-22,1721,university_new_mexico
2018-05-23,1684,university_new_mexico
2018-05-24,1523,university_new_mexico
2018-05-25,1204,university_new_mexico
2018-05-26,996,university_new_mexico
2018-05-27,1301,university_new_mexico
2018-05-28,1672,university_new_mexico
2018-05-29,1813,university_new_mexico
2018-05-30,1763,university_new_mexico
2018-05-31,1685,university_new_mexico
2018-06-01,1238,university_new_mexico
2018-06-02,1028,university_new_mexico
2018-06-03,1407,university_new_mexico
2018-06-04,1868,university_new_mexico
2018-06-05,1781,university_new_mexico
2018-06-06,1772,university_new_mexico
2018-06-07,1674,university_new_mexico
2018-06-08,1362,university_new_mexico
2018-06-09,1039,university_new_mexico
2018-06-10,1296,university_new_mexico
2018-06-11,1695,university_new_mexico
2018-06-12,1747,university_new_mexico
2018-06-13,1649,university_new_mexico
2018-06-14,1555,university_new_mexico
2018-06-15,1190,university_new_mexico
2018-06-16,877,university_new_mexico
2018-06-17,1066,university_new_mexico
2018-06-18,1627,university_new_mexico
2018-06-19,1660,university_new_mexico
2018-06-20,1766,university_new_mexico
2018-06-21,1636,university_new_mexico
2018-06-22,1312,university_new_mexico
2018-06-23,999,university_new_mexico
2018-06-24,1174,university_new_mexico
2018-06-25,1686,university_new_mexico
2018-06-26,1560,university_new_mexico
2018-06-27,1559,university_new_mexico
2018-06-28,1452,university_new_mexico
2018-06-29,1228,university_new_mexico
2018-06-30,843,university_new_mexico
2018-07-01,1146,university_new_mexico
2018-07-02,1571,university_new_mexico
2018-07-03,1631,university_new_mexico
2018-07-04,1412,university_new_mexico
2018-07-05,1438,university_new_mexico
2018-07-06,1207,university_new_mexico
2018-07-07,936,university_new_mexico
2018-07-08,1177,university_new_mexico
2018-07-09,1593,university_new_mexico
2018-07-10,1554,university_new_mexico
2018-07-11,1584,university_new_mexico
2018-07-12,1497,university_new_mexico
2018-07-13,1174,university_new_mexico
2018-07-14,860,university_new_mexico
2018-07-15,1090,university_new_mexico
2018-07-16,1506,university_new_mexico
2018-07-17,1656,university_new_mexico
2018-07-18,22,university_new_mexico
2018-07-19,1439,university_new_mexico
2018-07-20,1187,university_new_mexico
2018-07-21,898,university_new_mexico
2018-07-22,1115,university_new_mexico
2018-07-23,1547,university_new_mexico
2018-07-24,1543,university_new_mexico
2018-07-25,1591,university_new_mexico
2018-07-26,1389,university_new_mexico
2018-07-27,1155,university_new_mexico
2018-07-28,859,university_new_mexico
2018-07-29,1101,university_new_mexico
2018-07-30,1592,university_new_mexico
2018-07-31,1517,university_new_mexico
2018-08-01,1497,university_new_mexico
2018-08-02,1440,university_new_mexico
2018-08-03,1077,university_new_mexico
2018-08-04,761,university_new_mexico
2018-08-05,1037,university_new_mexico
2018-08-06,1385,university_new_mexico
2018-08-07,1450,university_new_mexico
2018-08-08,1454,university_new_mexico
2018-08-09,1380,university_new_mexico
2018-08-10,1188,university_new_mexico
2018-08-11,968,university_new_mexico
2018-08-12,1144,university_new_mexico
2018-08-13,1640,university_new_mexico
2018-08-14,1635,university_new_mexico
2018-08-15,1662,university_new_mexico
2018-08-16,1489,university_new_mexico
2018-08-17,1220,university_new_mexico
2018-08-18,952,university_new_mexico
2018-08-19,1382,university_new_mexico
2018-08-20,1949,university_new_mexico
2018-08-21,2194,university_new_mexico
2018-08-22,2112,university_new_mexico
2018-08-23,1970,university_new_mexico
2018-08-24,1535,university_new_mexico
2018-08-25,1173,university_new_mexico
2018-08-26,1632,university_new_mexico
2018-08-27,2042,university_new_mexico
2018-08-28,2209,university_new_mexico
2018-08-29,2372,university_new_mexico
2018-08-30,2018,university_new_mexico
2018-08-31,1558,university_new_mexico
2018-09-01,1048,university_new_mexico
2018-09-02,1355,university_new_mexico
2018-09-03,1722,university_new_mexico
2018-09-04,2025,university_new_mexico
2018-09-05,2015,university_new_mexico
2018-09-06,1939,university_new_mexico
2018-09-07,1470,university_new_mexico
2018-09-08,1116,university_new_mexico
2018-09-09,1410,university_new_mexico
2018-09-10,1930,university_new_mexico
2018-09-11,2139,university_new_mexico
2018-09-12,1971,university_new_mexico
2018-09-13,1985,university_new_mexico
2018-09-14,1441,university_new_mexico
2018-09-15,1139,university_new_mexico
2018-09-16,1559,university_new_mexico
2018-09-17,2179,university_new_mexico
2018-09-18,2173,university_new_mexico
2018-09-19,2231,university_new_mexico
2018-09-20,1930,university_new_mexico
2018-09-21,1608,university_new_mexico
2018-09-22,1209,university_new_mexico
2018-09-23,1699,university_new_mexico
2018-09-24,2285,university_new_mexico
2018-09-25,2311,university_new_mexico
2018-09-26,2215,university_new_mexico
2018-09-27,2141,university_new_mexico
2018-09-28,1536,university_new_mexico
2018-09-29,1330,university_new_mexico
2018-09-30,1831,university_new_mexico
2018-10-01,2398,university_new_mexico
2018-10-02,2538,university_new_mexico
2018-10-03,2409,university_new_mexico
2018-10-04,2274,university_new_mexico
2018-10-05,1625,university_new_mexico
2018-10-06,1261,university_new_mexico
2018-10-07,1575,university_new_mexico
2018-10-08,2321,university_new_mexico
2018-10-09,2567,university_new_mexico
2018-10-10,2452,university_new_mexico
2018-10-11,2316,university_new_mexico
2018-10-12,1696,university_new_mexico
2018-10-13,1366,university_new_mexico
2018-10-14,1843,university_new_mexico
2018-10-15,2550,university_new_mexico
2018-10-16,2543,university_new_mexico
2018-10-17,2422,university_new_mexico
2018-10-18,2234,university_new_mexico
2018-10-19,1765,university_new_mexico
2018-10-20,1433,university_new_mexico
2018-10-21,1963,university_new_mexico
2018-10-22,2537,university_new_mexico
2018-10-23,2470,university_new_mexico
2018-10-24,2514,university_new_mexico
2018-10-25,2316,university_new_mexico
2018-10-26,1734,university_new_mexico
2018-10-27,1330,university_new_mexico
2018-10-28,1821,university_new_mexico
2018-10-29,2548,university_new_mexico
2018-10-30,2378,university_new_mexico
2018-10-31,2041,university_new_mexico
2018-11-01,1823,university_new_mexico
2018-11-02,1666,university_new_mexico
2018-11-03,1427,university_new_mexico
2018-11-04,1927,university_new_mexico
2018-11-05,2542,university_new_mexico
2018-11-06,2571,university_new_mexico
2018-11-07,2668,university_new_mexico
2018-11-08,2411,university_new_mexico
2018-11-09,1955,university_new_mexico
2018-11-10,1570,university_new_mexico
2018-11-11,2012,university_new_mexico
2018-11-12,2573,university_new_mexico
2018-11-13,2719,university_new_mexico
2018-11-14,2579,university_new_mexico
2018-11-15,2281,university_new_mexico
2018-11-16,1876,university_new_mexico
2018-11-17,1369,university_new_mexico
2018-11-18,1819,university_new_mexico
2018-11-19,2296,university_new_mexico
2018-11-20,2226,university_new_mexico
2018-11-21,2045,university_new_mexico
2018-11-22,1704,university_new_mexico
2018-11-23,1438,university_new_mexico
2018-11-24,1355,university_new_mexico
2018-11-25,1898,university_new_mexico
2018-11-26,2546,university_new_mexico
2018-11-27,2521,university_new_mexico
2018-11-28,2326,university_new_mexico
2018-11-29,2249,university_new_mexico
2018-11-30,1777,university_new_mexico
2018-12-01,1523,university_new_mexico
2018-12-02,1915,university_new_mexico
2018-12-03,2477,university_new_mexico
2018-12-04,2439,university_new_mexico
2018-12-05,2473,university_new_mexico
2018-12-06,2085,university_new_mexico
2018-12-07,1711,university_new_mexico
2018-12-08,1345,university_new_mexico
2018-12-09,1792,university_new_mexico
2018-12-10,2373,university_new_mexico
2018-12-11,2351,university_new_mexico
2018-12-12,2165,university_new_mexico
2018-12-13,2082,university_new_mexico
2018-12-14,1525,university_new_mexico
2018-12-15,1206,university_new_mexico
2018-12-16,1382,university_new_mexico
2018-12-17,1815,university_new_mexico
2018-12-18,1782,university_new_mexico
2018-12-19,1663,university_new_mexico
2018-12-20,1390,university_new_mexico
2018-12-21,1071,university_new_mexico
2018-12-22,821,university_new_mexico
2018-12-23,775,university_new_mexico
2018-12-24,721,university_new_mexico
2018-12-25,701,university_new_mexico
2018-12-26,1082,university_new_mexico
2018-12-27,1136,university_new_mexico
2018-12-28,1026,university_new_mexico
2018-12-29,877,university_new_mexico
2018-12-30,896,university_new_mexico
2018-12-31,837,university_new_mexico
2019-01-01,921,university_new_mexico
2019-01-02,1495,university_new_mexico
2019-01-03,1660,university_new_mexico
2019-01-04,1398,university_new_mexico
2019-01-05,1158,university_new_mexico
2019-01-06,1406,university_new_mexico
2019-01-07,1952,university_new_mexico
2019-01-08,2037,university_new_mexico
2019-01-09,2170,university_new_mexico
2019-01-10,2036,university_new_mexico
2019-01-11,1661,university_new_mexico
2019-01-12,1255,university_new_mexico
2019-01-13,1622,university_new_mexico
2019-01-14,2147,university_new_mexico
2019-01-15,2311,university_new_mexico
2019-01-16,2205,university_new_mexico
2019-01-17,2082,university_new_mexico
2019-01-18,1644,university_new_mexico
2019-01-19,1318,university_new_mexico
2019-01-20,1535,university_new_mexico
2019-01-21,2089,university_new_mexico
2019-01-22,2200,university_new_mexico
2019-01-23,2364,university_new_mexico
2019-01-24,2216,university_new_mexico
2019-01-25,1785,university_new_mexico
2019-01-26,1375,university_new_mexico
2019-01-27,1855,university_new_mexico
2019-01-28,2369,university_new_mexico
2019-01-29,2361,university_new_mexico
2019-01-30,2363,university_new_mexico
2019-01-31,2353,university_new_mexico
2019-02-01,1777,university_new_mexico
2019-02-02,1381,university_new_mexico
2019-02-03,1721,university_new_mexico
2019-02-04,2310,university_new_mexico
2019-02-05,2512,university_new_mexico
2019-02-06,2513,university_new_mexico
2019-02-07,2479,university_new_mexico
2019-02-08,1992,university_new_mexico
